Day	[4, 4, 4, 3, 3, 3]	[4, 4, 4, 4, 3, 2]	[4, 4, 4, 4, 4, 1]	[5, 4, 3, 3, 3, 3]	[5, 4, 4, 4, 2, 2]	[5, 4, 4, 4, 4, 0]	[5, 5, 3, 3, 3, 2]	[5, 5, 5, 3, 2, 1]	[5, 5, 5, 3, 3, 0]	[5, 5, 5, 4, 1, 1]	[5, 5, 5, 4, 2, 0]	[5, 5, 5, 5, 1, 0]	[6, 3, 3, 3, 3, 3]	[6, 4, 4, 4, 3, 0]	[6, 5, 4, 2, 2, 2]	[6, 5, 4, 4, 1, 1]	[6, 5, 5, 3, 1, 1]	[6, 5, 5, 5, 0, 0]	[6, 6, 3, 2, 2, 2]	[6, 6, 3, 3, 2, 1]	[6, 6, 4, 2, 2, 1]	[6, 6, 4, 4, 1, 0]	[6, 6, 5, 2, 2, 0]	[6, 6, 5, 4, 0, 0]	[6, 6, 6, 1, 1, 1]	[6, 6, 6, 2, 1, 0]	[6, 6, 6, 3, 0, 0]	[7, 3, 3, 3, 3, 2]	[7, 4, 3, 3, 3, 1]	[7, 4, 4, 2, 2, 2]	[7, 4, 4, 4, 2, 0]	[7, 5, 3, 2, 2, 2]	[7, 5, 3, 3, 3, 0]	[7, 5, 5, 2, 1, 1]	[7, 5, 5, 4, 0, 0]	[7, 6, 2, 2, 2, 2]	[7, 6, 3, 3, 1, 1]	[7, 6, 4, 4, 0, 0]	[7, 6, 5, 1, 1, 1]	[7, 6, 5, 3, 0, 0]	[7, 6, 6, 2, 0, 0]	[7, 7, 2, 2, 2, 1]	[7, 7, 3, 2, 1, 1]	[7, 7, 3, 2, 2, 0]	[7, 7, 3, 3, 1, 0]	[7, 7, 4, 1, 1, 1]	[7, 7, 4, 2, 1, 0]	[7, 7, 5, 1, 1, 0]	[7, 7, 7, 0, 0, 0]	
10000	0.022853399033409546	0.0191709768406487	0.020127379256346715	0.01914866808635946	0.01136307794812447	0.024836537446794756	0.01133834647843551	0.004694824698064746	0.01474372441509015	0.01708432915599237	0.018616525212625808	0.031109649237420982	0.020181727162902605	0.015571225349916194	0.004771561868297082	0.009010127097607725	0.009750379677885413	0.03751515452749751	0.017241155736764678	0.009059346494409032	0.00986224001314432	0.014618259599896818	0.015894653213122098	0.029371940830129502	0.04010203939889021	0.03165588957101762	0.02482696057057589	0.02492946730113351	0.015591002429858336	0.014899374112410078	0.010797400600445546	0.018716141254550022	0.010774390669962896	0.015799935083050925	0.024434693064585664	0.03132748462654304	0.01459884976995087	0.016441840411417045	0.03156357669822894	0.017247114401115524	0.030551599229026623	0.03767011697375515	0.02940220088440593	0.024565005733764637	0.016449319384804983	0.024793241155316295	0.017312723580653822	0.03045501544089388	0.03715940827275773	
11000	0.022862537032725977	0.019178026952656656	0.020131996750794603	0.01915653454926488	0.011366814982254489	0.024838898093049736	0.011342900130329056	0.004694307555350024	0.014743837564094333	0.01708244728884567	0.018614474571546295	0.031106222458042603	0.02018929595456675	0.015574422707567792	0.004771667959894612	0.009009134617187933	0.009749305657418115	0.03751102217110444	0.0172397044038757	0.009058962645316802	0.009861153671075838	0.014616649374395288	0.015892902390750484	0.029368705462209693	0.04009762209284478	0.031652402622361867	0.024824225839757713	0.024936079350283472	0.015596315858127222	0.014902103968512274	0.010800690031722245	0.018716771068771718	0.010778496529372766	0.015798194694038196	0.02443200154268285	0.03132414616848875	0.014597588208284166	0.016440258825357833	0.03156009991798905	0.017245214602904457	0.030548233919780714	0.03766598626191109	0.02939900438859717	0.024564481372728864	0.016449855224019823	0.024790510138747567	0.017310816555483017	0.03045166077051215	0.03715531510240371	
12000	0.02287185434180006	0.019185388079126505	0.020137287595327246	0.01916438052697434	0.011370794342146521	0.024842142389875956	0.011347364604880882	0.004693797090347966	0.014744430957081705	0.017080589721699128	0.01861246673908476	0.031102839927664314	0.020196466582162988	0.015578111388967439	0.004771570270434174	0.0090081549523776	0.009748245505463042	0.037506943174621186	0.01723784960734608	0.009058225998531684	0.009860081356624873	0.014615059941264854	0.015891174176236218	0.029365511871649805	0.0400932618261809	0.03164896069965457	0.024821526421718983	0.024942052159292728	0.015601337738910849	0.014904454202949176	0.0108042161676181	0.018716832164623422	0.010782507592746677	0.01579647677815986	0.024429344775615355	0.031320739940807654	0.014596030757125452	0.0164391074017362	0.031556668032395735	0.01724333933623229	0.03054491206578905	0.03766189041443454	0.029395807503293295	0.02456339179594311	0.01645003833694668	0.02478781438699727	0.017308934155170628	0.03044834941800815	0.037151274785961586	
13000	0.022881266667937203	0.019192994825957894	0.020143193601658498	0.019172135070652938	0.011374983252387024	0.024846218601062835	0.011351701574109193	0.004693289104925586	0.014745481945025181	0.017078741177670248	0.018610894562974326	0.031099473827900338	0.020203166142279193	0.015582246912176311	0.004771266524682715	0.009007180046281238	0.00974719050318766	0.037502883991830806	0.017235984043891754	0.00905725102705073	0.009859014250932774	0.014613478228793162	0.015889454356510208	0.029362333793930526	0.040088922739477416	0.03164553549605941	0.024818840116081844	0.024947317724950145	0.015606016480528022	0.014906396992975472	0.010807947940620562	0.01871630333746253	0.010786387238464376	0.015794767207044265	0.02442674280957715	0.03131735025885043	0.014594451104084097	0.016438367719004213	0.03155325281715939	0.017241473178652985	0.030541606347676678	0.03765781446250436	0.029392626146834248	0.0245617117707541	0.016449843203292208	0.024785131729839593	0.01730706089860274	0.030445054150372526	0.0371472540953244	
14000	0.022890700025299755	0.01920078869289446	0.020149661734764235	0.019179737256745794	0.011379351918720665	0.0248510823107568	0.011355878821370702	0.0046927824025114594	0.01474697324517161	0.017076895235633095	0.018609929938770635	0.031096112466224242	0.020209335345824704	0.015586790366436164	0.004770779736966389	0.009006206512452788	0.009746136985922709	0.03749883052270479	0.017234121106385572	0.009056272081340503	0.00985794864728782	0.014611898742723848	0.015887736957584855	0.029359160189641118	0.04008458976042822	0.03164211511374599	0.0248161575916612	0.02495182454215946	0.015610309912428745	0.014907912806388238	0.010811857802635223	0.018715175290422537	0.010790105495396617	0.01579306004230355	0.024424629492206286	0.031313965348174946	0.014592873674546309	0.01643802834414669	0.031549842409145205	0.01723960964785812	0.030538305282659512	0.03765374424784277	0.029389449268420246	0.024559431835558025	0.016449255134871877	0.024782452848762817	0.017305190278811725	0.030441763521122163	0.03714323906417048	
15000	0.022900084822570128	0.019208713435264552	0.020156639416176264	0.019187131211339872	0.011383871198523613	0.024856690291879358	0.0113598675750191	0.004692396003071993	0.014748889307583998	0.01707505035270823	0.018609569980788894	0.031092753033134753	0.020214922887056404	0.015591704022880546	0.004770264331211793	0.009005267341093508	0.009745084073115036	0.03749477937926329	0.017232259237742787	0.009055293697301982	0.009856883655034652	0.014610320178894387	0.015886020544020035	0.029355988406212327	0.040080259267432895	0.0316386966938824	0.024813476606343206	0.02495553151439858	0.015614181534020367	0.014908987480655035	0.010815919093905824	0.018713446930666667	0.010793636074609066	0.015791353857051396	0.02442312205266888	0.03131058237959754	0.014591297150061277	0.016438080298373136	0.031546433957858146	0.017237747186267065	0.030535006111633744	0.03764967636847348	0.029386274212745384	0.024556783111677593	0.016448266382279416	0.024779775504698415	0.017303320732291887	0.030438474779875616	0.03713922633664707	
16000	0.02290933972325831	0.0192167014638378	0.020164059170806367	0.019194252823036908	0.011388504783754031	0.024862980539685327	0.011363635006622795	0.004692217946997398	0.014751204547343922	0.017073216302194737	0.018609797304971885	0.031089372693409043	0.020219870645632413	0.01559693942707046	0.004769745717951533	0.009004630021065598	0.00974402460775382	0.03749070302448993	0.01723038578220145	0.009054309224522094	0.00985581203505438	0.014608929801984269	0.015884293448761813	0.029352796883940446	0.040075901824639784	0.03163525700029228	0.024810778936548067	0.024958387960430876	0.015617588334885978	0.014909599785414382	0.010820097788153779	0.018711412443466427	0.010796948428169714	0.015789637053759308	0.02442220070194955	0.03130717835791629	0.014589710814449425	0.01643850190473989	0.031543004294881584	0.017235873134087303	0.030531686408998327	0.03764558317362028	0.02938307939786335	0.024554113349067604	0.016446860721620403	0.024777081498817247	0.017301439551091976	0.03043516557192673	0.03713518863686423	
17000	0.022918378716859034	0.01922467983455557	0.020171845091085275	0.019201035756464428	0.011393212863730427	0.024869881402428535	0.011367147916442649	0.004692245009274576	0.014753889161701202	0.017071789394451822	0.01861058813874226	0.03108609795703543	0.020224120657748663	0.015602442888645877	0.004769219452713224	0.009004339552805093	0.009742949510309356	0.03748666059778985	0.017228484684403786	0.009053310226151204	0.009854724603653218	0.014607900582035089	0.015882540870747978	0.029349782560266574	0.04007148008912789	0.03163176655508849	0.024808041463470546	0.02496034291371672	0.015620485971530512	0.014909727368893162	0.010824356058741555	0.01870934793803763	0.010800011338780375	0.015787894919566357	0.024421837705844628	0.031303724110949296	0.014588101072946929	0.016439265982139666	0.031539524028290106	0.017233973722476478	0.03052831772517871	0.03764142958494451	0.02937983744447722	0.02455140419493714	0.016445085123751205	0.024774347743713572	0.017299530613646082	0.030431807537639455	0.03713109136207155	
18000	0.02292708696169197	0.019232548437244392	0.020179890995058892	0.01920739204030888	0.011397937584311551	0.024877288178697502	0.011370360592963992	0.004692467336827364	0.01475689636194437	0.017070891372859182	0.018611898676887777	0.03108350334939477	0.020227599459364354	0.015608140224962104	0.004768678114851269	0.009004369788562418	0.009741843621283003	0.03748324616306387	0.0172265291377664	0.009052282615731936	0.009853606027416565	0.01460720145564643	0.015880738097610227	0.029347304263448684	0.040066931711857344	0.03162817614096593	0.024805225587149832	0.02496132918280828	0.015622817186771668	0.0149093366464792	0.010828640799363897	0.018707224303654336	0.01080278384008578	0.01578610288936825	0.024421984079879885	0.031300170931807605	0.014586445227263338	0.016440330979298638	0.03153594408430259	0.017232174611134476	0.030524852559775807	0.037637157034432954	0.02937650263916061	0.024548617448638965	0.016443218498130602	0.024771535691852267	0.017297567002827183	0.030428353326779317	0.037126876738314	
19000	0.02293538880333744	0.01924023722744032	0.02018812014352404	0.01921326852343105	0.011402636791243736	0.024885134146624587	0.011373247773973713	0.004692880973995004	0.014760203010395918	0.017070517651628415	0.018613715396997126	0.031081664488235825	0.020230276444529842	0.015613981800457206	0.004768124234325793	0.009004709390176543	0.009740712109083142	0.03748060279322962	0.017224528281600177	0.009051231195835006	0.009852461534046918	0.014606829109574698	0.015878893554667532	0.029345382279608024	0.040062277949817496	0.031624502537841756	0.024802344467675572	0.02496133453205841	0.015624557593196763	0.01490842518966139	0.010832915697641539	0.018705051465190987	0.010805246512659778	0.015784269338276435	0.024422635528016684	0.03129653542638934	0.014584751016047358	0.01644168589283149	0.031532281193904055	0.01723058015230126	0.030521307107352975	0.03763278548998958	0.029373090567234802	0.02454576613412263	0.01644130862325898	0.02476865848544928	0.017295557895634278	0.030424819082713293	0.037122564462772976	
20000	0.02294321902481885	0.019247683541434784	0.020196460747071574	0.01921862188205372	0.011407271896266839	0.02489335706992562	0.011375790209006663	0.004693481804851362	0.014763788290956637	0.017070665078040902	0.018616026699355484	0.03108059599543979	0.020232133852266364	0.015619921860408413	0.0047675620199035575	0.009005347571762218	0.009739563571720948	0.03747875565198851	0.01722249731979211	0.009050163955874957	0.00985129982019533	0.014606782596412609	0.015877021258031178	0.0293440340780101	0.04005755416550637	0.03162077366028967	0.02479941999778349	0.024960362525806218	0.015625692551296855	0.014906999319064007	0.010837147927930165	0.0187028459333748	0.010807385870171068	0.01578240819887856	0.024423791843507098	0.03129284521977588	0.014583031313085963	0.016443322957727366	0.031528563190265216	0.01722920845598424	0.030517708308706367	0.03762834816962787	0.029369627155978892	0.02454287191764517	0.01643937001168465	0.02476573798750587	0.017293518558651477	0.03042123166106869	0.037118187303096406	
21000	0.02295051252068933	0.01925482356430093	0.020204836964332076	0.019223409900319427	0.011411802959797667	0.024901887850655294	0.011377969555794131	0.004694263487821927	0.014767626941184716	0.01707132357139551	0.01861881408531399	0.03108030128708268	0.02023315709989695	0.015625911480464737	0.004766994928785193	0.009006269711796636	0.00973840507184719	0.037477717440261404	0.017220448741247087	0.009049087458583963	0.009850128029538175	0.014607056001736734	0.01587513272093315	0.029343267768425496	0.04005278940668504	0.03161701243813388	0.024796470160788685	0.024958420173689575	0.01562620958721895	0.01490523376907631	0.010841303261283967	0.018700621270586443	0.010809189282235293	0.01578053091579789	0.024425444863269977	0.03128912300399384	0.014581296693273581	0.01644522953161145	0.03152481293634392	0.017228073040177292	0.030514078293771597	0.03762387235956883	0.029366133702796646	0.02453995259648576	0.016437414584427237	0.024762792156912843	0.017291461532284728	0.030417613121821067	0.03711377217556135	
22000	0.02295720442209565	0.01926159251898296	0.02021316890657267	0.01922759170526853	0.011416189093980537	0.024910650630039284	0.011379768829433642	0.0046952179143886375	0.014771689828194922	0.01707247530895175	0.01862205207847864	0.03108077096878059	0.02023333410795765	0.015631898736985773	0.004766425212614481	0.009007456738286358	0.009737241209302862	0.0374774861569708	0.01721839067987682	0.009048005978210568	0.009848950814687714	0.014607637270579623	0.015873235441838333	0.029343080067745414	0.04004800259189949	0.03161323380536305	0.024793506669063062	0.024955598351313054	0.015626097319594686	0.01490345240517021	0.010845345948648395	0.018698386309882777	0.010810644903563366	0.015778644942814987	0.024427577261887917	0.031285383558156396	0.014579554043944096	0.016447387079886085	0.031521045322579405	0.017227181496405865	0.03051043147557721	0.03761937583108306	0.029362624078496158	0.024537019761852644	0.01643545010553991	0.024759832690134473	0.017289394983988023	0.030413977832434456	0.03710933661049764	
23000	0.022963231288407476	0.01926792615550494	0.02022137560021736	0.019231127649048826	0.011420388990751183	0.024919564903095732	0.011381171323745467	0.004696334617363213	0.01477594376775638	0.01707409422898052	0.018625707430948796	0.031081980367471913	0.020232653572457744	0.015637830452561275	0.004765853342398536	0.009008885875682252	0.00973607294629974	0.037478041848710106	0.01721632483716307	0.0090469204088579	0.009847769148894615	0.01460850826833553	0.01587133098930312	0.029343454301886552	0.04004319767860094	0.031609440885924246	0.024790531972643734	0.024952604207320074	0.015625344491362273	0.014901664306088556	0.010849239659455437	0.018696142898995214	0.010811741005641626	0.015776751839139166	0.02443016139905479	0.03128162997381313	0.014577804805815392	0.016449771256807542	0.03151726346380867	0.017226533717313502	0.030506770869093675	0.037614862301630456	0.02935910118462423	0.02453407583843749	0.016433478199135803	0.024756862033880403	0.017287320622259468	0.030410328798348124	0.037104884274964355	
24000	0.02296854724179021	0.019273774534779128	0.020229390250027478	0.01923399224617957	0.01142436886681793	0.024928563850493416	0.01138216770803569	0.004697603653009973	0.01478036160722448	0.017076158298539916	0.018629752077106206	0.031083911310716222	0.02023111821381831	0.015643663722935207	0.0047652813067527375	0.009010537564106025	0.009734904345343031	0.03747937286578443	0.01721425839684504	0.009045834525473162	0.009846587141270747	0.014609655625546796	0.015869425985850425	0.029344381265268008	0.04003839137534345	0.031605646869274626	0.024787726048531255	0.024949609197185182	0.01562395064843515	0.01489987568974801	0.010852955493289348	0.01869389883913666	0.010812473141369358	0.015774858187828714	0.024433176752332978	0.03127787530363795	0.014576055061669382	0.016452364048393342	0.031513480511026766	0.017226133962655564	0.03050310920367469	0.037610347466510125	0.029355577271654207	0.024531131063408075	0.01643150572230126	0.02475389051827878	0.01728524566046231	0.03040667870867399	0.037100430651465344	
25000	0.022973105649127783	0.019279086338882808	0.02023714317206167	0.019236159265655802	0.011428093043923062	0.024937574357473825	0.011382747390517181	0.004699011741857713	0.014784910540907035	0.01707863798335407	0.018634149920781874	0.03108653255385342	0.02022881944775963	0.015649352890194326	0.004764709986407338	0.009012388859136763	0.00973383219486208	0.03748145292678979	0.01721219454050164	0.009044749999928312	0.009845406611685092	0.014611061213866898	0.015867523364504144	0.029345841253519824	0.04003359108211471	0.031601857596842746	0.02478529781709384	0.024946617932152377	0.015622097423179424	0.014898089309977852	0.010856463602409073	0.018691657585356666	0.010812836549793847	0.015772966904429437	0.02443659423428242	0.03127412532847974	0.014574307505486175	0.016455142972732945	0.03150970228862798	0.017225980985871577	0.03049945211697528	0.03760583827695299	0.02935205776515154	0.02452818997066455	0.016429535711945085	0.024750922718400813	0.01728317329329547	0.030403033183244613	0.03709598259698758	
26000	0.022976852657040116	0.01928380476875105	0.020244559870395792	0.01923759459541541	0.01143152175342662	0.024946513112843696	0.01138289329090483	0.004700541020245469	0.014789548237657602	0.017081491338340072	0.018638851468525355	0.03108978813373708	0.020226385607174192	0.01565484734109219	0.00476413671792902	0.009014412178169982	0.009733007422341311	0.03748422615961759	0.017210123646659053	0.009043661776283227	0.009844222056637117	0.01461269798682494	0.015865614255450303	0.029347792795784765	0.040028774420469655	0.03159805540345262	0.02478323624192682	0.024943616467269576	0.015620217842671175	0.014896296838869913	0.010859730949901227	0.018689408689173747	0.010812820881395808	0.01577106917198371	0.024440367520124975	0.031270362566362314	0.01457255399034885	0.016458076020125265	0.03150591118295015	0.0172260599987644	0.030495782560054873	0.03760131371160772	0.029348526257559644	0.024525238849152392	0.016427558984093083	0.02474794479868605	0.01728109385960853	0.03039937522701667	0.03709151937518496	
27000	0.022979767282362965	0.019287901136290576	0.02025159633690987	0.019238289960975635	0.01143463111454671	0.024955330613855627	0.011382601940896074	0.004702177604995801	0.014794249359268093	0.017084694502001306	0.018643827205075552	0.03109365304721273	0.020223952956425328	0.015660118988813553	0.0047635637297056355	0.009016591190741843	0.009732431023986817	0.037487674162478675	0.017208053765218546	0.009042574084640272	0.009843038080684985	0.014614555842928515	0.015863706079706566	0.029350224988866566	0.04002396011355592	0.03159425506884852	0.024781554046834825	0.024940616469719023	0.015618339181037326	0.014894505244050924	0.010862740261652888	0.018687160892413245	0.010812429275345446	0.015769172367286307	0.024444476682333183	0.03126660164375412	0.014570801332456059	0.016461150833734266	0.031502121930637804	0.017226373461406812	0.030492114797078283	0.0375967913581961	0.029344996476422996	0.024522289170360957	0.016425583222608016	0.024744968334792956	0.017279015442498564	0.03039571905906126	0.03708705833532664	
28000	0.022981836457947026	0.019291353062018922	0.020258213976093186	0.01923824378114631	0.01143740066371964	0.024963982061613803	0.011381873673735594	0.004703907657598643	0.014798990435204704	0.01708822442748765	0.01864904897572159	0.031098103754626367	0.020221533906877313	0.015665143471290766	0.004762993945118416	0.009018910257812358	0.009732101582156557	0.037491780588831396	0.017205995456698372	0.009041492474393295	0.009841860724464276	0.014616625847713104	0.01586180857276992	0.029353128851476337	0.04001917272392794	0.03159047598230662	0.024780265588017533	0.024937633245463747	0.015616471023194134	0.014892723666223122	0.010865477409318033	0.018684925663316043	0.010811668401159501	0.015767286167819326	0.02444890381221786	0.031262861748851414	0.014569058473854054	0.016464356964708646	0.03149835386442544	0.01722692517665166	0.030488467540942157	0.037592294289727934	0.029341486430656243	0.02451935598352745	0.01642361850780885	0.02474200851261604	0.017276948646032676	0.030392083333117437	0.03708262223760163	
29000	0.02298305119156481	0.019294141276509663	0.020264376219879556	0.0192374579870896	0.011439811527413813	0.024972423254396775	0.011380712689932869	0.004705716725588145	0.014803747514237303	0.017092056169841257	0.018654487047084986	0.031103113223710573	0.020219140512945037	0.01566989752314705	0.004762430203472487	0.009021352948698096	0.009732016246324651	0.037496525103481296	0.017203958977897376	0.009040422335336242	0.009840695854882722	0.014618897793081603	0.015859931190145643	0.0293564925213608	0.04001443610772397	0.03158673697546953	0.024779382756803994	0.0249346816602689	0.015614622678396792	0.014890960983203015	0.010867929596705118	0.018682714140297374	0.01081054773634442	0.015765419972741498	0.024453629052070547	0.03125916151800043	0.014567334099416783	0.016467683120145613	0.03149462576104004	0.017227717461188136	0.030484858966362532	0.037587844915636555	0.029338013611239486	0.024516453905074558	0.01642167463010579	0.024739080081305168	0.017274903769306262	0.03038848616644482	0.03707824429668752	
30000	0.02298339193327685	0.01929623738605221	0.0202700361695402	0.019235925559640914	0.011441839034645393	0.024980595066545937	0.011379378996778185	0.004707586712648796	0.014808486760083669	0.01709615215633812	0.018660098097567673	0.031108630863223297	0.02021677105419229	0.01567434923873169	0.004761872099535159	0.00902389659380329	0.009732164498489898	0.03750185896124584	0.01720194286493967	0.00903936289822435	0.009839542634600604	0.014621350923217851	0.01585807258232047	0.029360282162364998	0.04000974686013657	0.031583035360638424	0.024778898534963865	0.02493175959245558	0.015612792818005252	0.014889215927926552	0.010870078491372283	0.018680524733654932	0.010809280860191138	0.0157635724405815	0.024458614876728058	0.03125549829137546	0.01456562696961752	0.01647110667079828	0.03149093494062051	0.017228739833162813	0.030481286479398694	0.037583440037591696	0.029334575521816602	0.02451358084891009	0.016419750192187086	0.024736180935825008	0.017272879342406813	0.03038492497330298	0.037074129218325994	
31000	0.022982847089758777	0.019297619500489187	0.020275154099824253	0.019233767278431426	0.011443461656374651	0.02498844479986883	0.011378058670458095	0.004709499564739458	0.014813176807492173	0.01710047639199681	0.018665840395179562	0.031114607618986767	0.020214425343153288	0.015678471611217784	0.004761319589150588	0.009026520258761094	0.00973253601702631	0.037507735105164954	0.017199946958315348	0.009038314079237428	0.00983840097237799	0.01462396630835146	0.015856232602245845	0.02936446577878588	0.040005104610163815	0.031579370844950334	0.02477880657434709	0.024928866810836704	0.01561098129724535	0.014887488362329159	0.010871909099324126	0.018678357270168172	0.010808026681204362	0.01576174342516713	0.02446382603017446	0.031251871779150876	0.014563936949392179	0.016474607420479407	0.031487281111157915	0.017229982708671668	0.03047777025184319	0.03757907930709015	0.02933117189037418	0.02451073658772482	0.016417845041795893	0.02473331084680199	0.017270875205166496	0.030381399471938915	0.03707036192511491	
32000	0.022981401161036724	0.01929826275581495	0.020279688258916406	0.01923154964337326	0.011444655506460627	0.024995915212637717	0.01137674679112438	0.004711434920864389	0.014817781893019306	0.017104986692863897	0.018671665553077362	0.031120981795471507	0.020212094639153782	0.015682235543993974	0.004760770613534359	0.009029200831023277	0.009733115923366013	0.037514091203682716	0.01719796382080411	0.009037271970227868	0.009837266614111249	0.014626720543958771	0.015854492861972103	0.02936900014044375	0.04000049205968403	0.03157572977355302	0.02477908974710715	0.02492599253622375	0.015609181365962189	0.014885771849092731	0.010873404798268428	0.018676203673355256	0.010806780526016415	0.015759926111154204	0.024469218635240333	0.031248268468084053	0.014562257741325644	0.01647816052678456	0.03148365065761928	0.017231429457947544	0.03047457391360217	0.03757474647501846	0.029327790034176234	0.024507910523128555	0.01641595207989104	0.024730459119605575	0.017268883889695878	0.030377896525500513	0.03706693462103222	
33000	0.022979072609462782	0.019298156999705652	0.020283612695420054	0.019229348486212515	0.011445404616802456	0.025002966695408513	0.01137544465956818	0.004713374008842959	0.014822275120544648	0.017109649792522427	0.0186775352594373	0.031127707531527344	0.02020978125319818	0.015685623888827237	0.004760225717022071	0.00903192070838765	0.00973389363432488	0.03752088451691403	0.01719599541878157	0.00903623760449655	0.009836140684570909	0.014629599058136924	0.01585304430632511	0.0293738581637443	0.0399959137822615	0.03157211605139539	0.02477974397096542	0.024923139618597386	0.015607394808873723	0.01488406809022219	0.010874557363394427	0.01867406607861052	0.010805543630249766	0.015758122300496398	0.024474762851586514	0.031244691931030348	0.014560591010432965	0.01648175182327688	0.031480047179772784	0.017233072939214708	0.030471790080848053	0.03757044583758668	0.029324433306494858	0.024505105457299517	0.016414073183434925	0.024727628581859538	0.017266907370479413	0.03037441960732664	0.037063859714106626	
34000	0.02297645273778927	0.019297286075160715	0.020286895685791867	0.019227156125090888	0.011445689466707109	0.02500955109497723	0.011374147731456908	0.004715295710357067	0.014826623289798127	0.017114424447646936	0.01868340283016361	0.03113472343946464	0.020207477111758992	0.01568861440338613	0.004759682997969481	0.00903465862024869	0.009734853041813344	0.03752805330461851	0.017194034882685935	0.009035207372191758	0.009835019254355027	0.014632580545520217	0.01585188051205809	0.029378998108850158	0.039991353800083056	0.03156877020832303	0.02478075153009309	0.02492029810150864	0.015605615391041983	0.01488237113973861	0.010875355327074935	0.018671937025903272	0.0108043116772395	0.015756325698042275	0.024480417504225277	0.031241129686168163	0.014558930939959826	0.016485360073844987	0.03147645810177601	0.017234897059163836	0.030469407616608126	0.03756616238592228	0.029321089992625355	0.024502311600787717	0.016412201795232575	0.024724809355218973	0.01726493874962692	0.030370956583257627	0.03706112986667446	
35000	0.022973838020943157	0.0192956415603061	0.02028951584251408	0.019224968077632233	0.011445495479823905	0.025015631648219232	0.011372853355165509	0.004717180262609769	0.014830797991027798	0.017119275269925707	0.0186892279817581	0.031141976587829922	0.02020517750392031	0.015691191771764475	0.004759141346764285	0.009037397346435336	0.009735979752152537	0.03753554515478205	0.017192078204117084	0.009034179166959467	0.009833900030651542	0.014635648490808376	0.015850989429658662	0.029384385748041218	0.03998680279006976	0.031565903929205046	0.02478209854299994	0.024917462175354177	0.015603839474371009	0.014880677528154048	0.01087579225933251	0.01866981216229403	0.01080308214820492	0.015754532630561133	0.024486148971628707	0.031237574450335464	0.01455727413582104	0.016488969805353505	0.03147287608560525	0.017236889159648612	0.03046741907703723	0.03756188736232497	0.029317753257019363	0.02449952324143382	0.01641033408915076	0.02472199567565427	0.01726297400220868	0.03036761744663114	0.037058743575791	
36000	0.02297122309018462	0.019293462156198066	0.020291454647682318	0.019222779851167365	0.011444810380909358	0.02502117356496551	0.01137155887298004	0.004719008341572465	0.01483477117414991	0.01712416705597409	0.018694970777252747	0.031149413328461325	0.02020287770794859	0.015693341936846197	0.004758599651246095	0.009040119946243125	0.009737258841386261	0.03754330613134426	0.017190121365470535	0.009033150877608786	0.00983278071538337	0.014638785851255423	0.01585035790827672	0.029389985424127494	0.039982431043897516	0.03156350596369626	0.024783768982032533	0.02491462601718998	0.015602063412410662	0.014878983778013536	0.010875863274287939	0.01866768712484776	0.010801852518581444	0.015752739416387454	0.024491923218381055	0.031234018923645683	0.014555617196137618	0.016492565225273793	0.03146929377638636	0.017239035453359156	0.03046581515181301	0.03755761198898409	0.02931441624843197	0.02449673465396169	0.016408466230270244	0.024719181765899857	0.017261009094052735	0.0303646122192723	0.037056697724151745	
37000	0.022968590414928755	0.019291250980057482	0.020292685981991486	0.019220576775751445	0.011443635736910795	0.025026131878489056	0.011370255606647749	0.0047207592917795135	0.014838507936130767	0.017129056929280132	0.01870058351250179	0.031156964843504373	0.02020056230593321	0.01569504395402344	0.004758054279869701	0.009042805471130996	0.009738669973897858	0.03755126305760386	0.01718815124803341	0.00903211561045283	0.009831653804622729	0.01464196792635452	0.015849964366551107	0.029395745941245277	0.039978604208492766	0.031561546888428604	0.024785732070126028	0.024911770613315076	0.015600275298381034	0.014877278534358409	0.010875559495924553	0.01866554766724095	0.010800614544890145	0.015750946761941904	0.02449769413034661	0.031230439269726608	0.014553949012729373	0.016496122082810247	0.03146589169996902	0.01724131226477682	0.030464569119705485	0.03755330760365089	0.02931105659544382	0.024493927143585843	0.016406585696401344	0.024716348761408845	0.017259030852347687	0.030361923937909655	0.03705496791839707	
38000	0.022965931933736087	0.01928901812958695	0.020293193777040114	0.019218352105410418	0.011442311202412405	0.025030473535927578	0.011368939565474074	0.004722415617423985	0.014841980471867225	0.017133909537659645	0.018706027625904127	0.031164575534174673	0.020198224207947986	0.015696284176909756	0.004757503562669009	0.00904543670241173	0.009740196522838137	0.03755935806280661	0.017186161819165276	0.009031070195429638	0.009830515847688466	0.014645175504522488	0.015849794105344914	0.029401627586447772	0.039975318814351436	0.03156000911999351	0.024787965843822486	0.024908887220278862	0.015598469656949252	0.014875556575610866	0.010874877553835519	0.01866338723830171	0.010799364436367202	0.01574929743233377	0.02450342556765145	0.031226824527422405	0.014552264477499664	0.016499622341865406	0.03146287447395168	0.017243702132330122	0.03046366560857036	0.03754896102599039	0.029307664010557684	0.02449109211350899	0.016404686729215145	0.024713487987319167	0.017257033219576244	0.03035954177824353	0.03705354278365518	
