Day	[4, 4, 4, 3, 3, 3]	[4, 4, 4, 4, 3, 2]	[4, 4, 4, 4, 4, 1]	[5, 4, 3, 3, 3, 3]	[5, 4, 4, 4, 2, 2]	[5, 4, 4, 4, 4, 0]	[5, 5, 3, 3, 3, 2]	[5, 5, 5, 3, 2, 1]	[5, 5, 5, 3, 3, 0]	[5, 5, 5, 4, 1, 1]	[5, 5, 5, 4, 2, 0]	[5, 5, 5, 5, 1, 0]	[6, 3, 3, 3, 3, 3]	[6, 4, 4, 4, 3, 0]	[6, 5, 4, 2, 2, 2]	[6, 5, 4, 4, 1, 1]	[6, 5, 5, 3, 1, 1]	[6, 5, 5, 5, 0, 0]	[6, 6, 3, 2, 2, 2]	[6, 6, 3, 3, 2, 1]	[6, 6, 4, 2, 2, 1]	[6, 6, 4, 4, 1, 0]	[6, 6, 5, 2, 2, 0]	[6, 6, 5, 4, 0, 0]	[6, 6, 6, 1, 1, 1]	[6, 6, 6, 2, 1, 0]	[6, 6, 6, 3, 0, 0]	[7, 3, 3, 3, 3, 2]	[7, 4, 3, 3, 3, 1]	[7, 4, 4, 2, 2, 2]	[7, 4, 4, 4, 2, 0]	[7, 5, 3, 2, 2, 2]	[7, 5, 3, 3, 3, 0]	[7, 5, 5, 2, 1, 1]	[7, 5, 5, 4, 0, 0]	[7, 6, 2, 2, 2, 2]	[7, 6, 3, 3, 1, 1]	[7, 6, 4, 4, 0, 0]	[7, 6, 5, 1, 1, 1]	[7, 6, 5, 3, 0, 0]	[7, 6, 6, 2, 0, 0]	[7, 7, 2, 2, 2, 1]	[7, 7, 3, 2, 1, 1]	[7, 7, 3, 2, 2, 0]	[7, 7, 3, 3, 1, 0]	[7, 7, 4, 1, 1, 1]	[7, 7, 4, 2, 1, 0]	[7, 7, 5, 1, 1, 0]	[7, 7, 7, 0, 0, 0]	
50000	0.02280230028848629	0.019151584400907595	0.02015297435024114	0.019081421864605215	0.011360785049863244	0.024888472222881926	0.011287936177999938	0.0047040554122916075	0.014773945844663947	0.017123693285903737	0.018662127750141817	0.031182358242607792	0.02005895360624377	0.015593140348551476	0.004741338845419223	0.009032633526057413	0.009770168316623806	0.03760590393810119	0.01718038759702269	0.009018183212610017	0.009866693931241696	0.014657189317085186	0.015935572407608494	0.029446209045140292	0.04019617716451421	0.031733917625145845	0.024888347220068517	0.024768835119808368	0.01549641325079571	0.014812076597708649	0.010797606307435493	0.018622633577335936	0.010722624362320781	0.015830876813843427	0.024494565378884843	0.03125321548770921	0.014561730012401531	0.01648572335327899	0.031632560099471956	0.017288120382865566	0.030626718220294075	0.037602548042266905	0.029353243325318815	0.02448615476684689	0.01638951394313545	0.0248147912967943	0.017305940605228536	0.030518421303571866	0.03723921677665585	
55000	0.022802169516382767	0.019151474565805748	0.02015285877212777	0.019081312431888257	0.011360719895306936	0.024888329486498988	0.011287871441234805	0.004704028434345815	0.01477386111549407	0.01712359508083837	0.018662020722093293	0.03118217941053698	0.020058967686317545	0.015593050921268347	0.004741426298176822	0.009032581723543128	0.009770112284318028	0.037605688266739115	0.01718063233270066	0.009018311095400017	0.009866775023122824	0.014657105257518635	0.01593549428506881	0.029446040169954526	0.04019601306026318	0.031733771931704666	0.024888204484402463	0.02476904285068712	0.015496468571262046	0.014812257581663442	0.010797544382731774	0.018622904007143014	0.010722582651496972	0.015830863377791368	0.024494424901573393	0.03125360017732039	0.014561883101436326	0.01648562880699669	0.03163247907337452	0.017288021234804177	0.030626605754806187	0.03760295331690946	0.02935353224659719	0.02448644148048589	0.016389683427876868	0.024814900658154084	0.01730606290956034	0.030518373545225384	0.03723915026505217	
60000	0.022802038806830682	0.019151364783240508	0.02015274324929818	0.019081203051515495	0.011360654771915602	0.02488818681839021	0.011287806735434803	0.004704001469304196	0.01477377642685215	0.017123496922746794	0.018661913745238897	0.031182000664005487	0.020058983576209936	0.015592961536760267	0.004741514004584212	0.009032529945807229	0.00977005627881382	0.03760547269853775	0.017180877199248264	0.00901843913167986	0.009866855843286618	0.014657021238159774	0.015935415708196534	0.029445871375545756	0.040195847613998886	0.031733625287842064	0.024888061817010327	0.024769252142926888	0.015496525045129708	0.01481243924459655	0.010797482487648124	0.018623174894836506	0.010722541881715559	0.015830849395374613	0.02449428449145557	0.03125398477502831	0.014562036142801564	0.0164855343059381	0.03163239700483253	0.01728792213416773	0.030626492534298534	0.03760335830069973	0.02935382089940476	0.02448672832710809	0.016389853068401596	0.024815009356069305	0.017306184944654728	0.0305183249398171	0.037239082998640656	
65000	0.022801908160918535	0.019151255054126244	0.020152627782714382	0.019081093724397903	0.011360589680231558	0.02488804421974381	0.011287742061138794	0.0047039745173913525	0.014773691779443475	0.017123398812446483	0.01866180682046938	0.031181822004502566	0.020059001275938446	0.01559287219577192	0.004741601963073516	0.009032478193280902	0.009770000300577624	0.03760525723529243	0.01718112219396932	0.009018567320156023	0.009866936390586042	0.014656937259708312	0.015935336677114775	0.029445702663319702	0.04019568082692418	0.0317334776946114	0.024887919219080165	0.02476946299496479	0.015496582672290643	0.014812621584681178	0.010797420622699977	0.018623446237599386	0.010722502053621057	0.015830834866266727	0.024494144149700664	0.03125436927700308	0.014562189135454536	0.01648543985089026	0.0316323138944503	0.017287823081781405	0.03062637856001255	0.037603762990097135	0.029354109281599126	0.024487015304593428	0.016390022863995143	0.024815117390078908	0.017306306709946803	0.030518275488138687	0.03723901497920575	
70000	0.022801777579734252	0.01915114537937677	0.02015251237333814	0.01908098445144596	0.01136052462079687	0.02488790169174729	0.011287677418885351	0.0047039475788317	0.014773607173972995	0.017123300750754498	0.018661699948675257	0.03118164343351568	0.02005902078550425	0.015592782899047152	0.004741690172074711	0.009032426466395146	0.009769944350075577	0.037605041878797374	0.01718136731416633	0.009018695659533121	0.009867016663876405	0.014656853322863601	0.015935257191950034	0.029445534034681385	0.04019551270025361	0.03173332915307374	0.024887776691799476	0.024769675405223374	0.015496641452627033	0.014812804600085196	0.010797358788402555	0.018623718032610762	0.010722463167849517	0.01583081979014677	0.024494003877477508	0.031254753679415305	0.014562342078353099	0.016485345442639698	0.031632229742839364	0.01728772407847015	0.03062626383319526	0.037604167381563934	0.029354397391040718	0.02448730241082036	0.016390192813941534	0.024815224759728704	0.017306428204874404	0.030518225190989855	0.037238946208537085	
75000	0.022801647064365365	0.01915103575990542	0.020152397022130217	0.01908087523356959	0.011360459594153379	0.02488775923558757	0.011287612809212843	0.0047039206538495824	0.014773522611145376	0.01712320273848743	0.018661593130746515	0.031181464952531858	0.020059042104892216	0.015592693647329604	0.004741778630015686	0.009032374765580678	0.009769888427773626	0.037604826630846	0.01718161255714004	0.009018824148514275	0.009867096662015297	0.014656769428324602	0.01593517725283211	0.029445365491035075	0.04019534323521328	0.03173317966429759	0.02488763423635514	0.024769889372111654	0.015496701386011332	0.014812988288971138	0.010797296985270727	0.018623990277045963	0.010722425225028396	0.015830804166699203	0.02449386367595413	0.031255137978436494	0.014562494970455692	0.016485251081972654	0.03163214455062727	0.01728762512505839	0.03062614835509959	0.037604571471565616	0.029354685225592977	0.024487589643666246	0.016390362917523358	0.02481533146457105	0.017306549428877983	0.03051817404917775	0.03723887668843115	
80000	0.022801516615898652	0.019150926196625014	0.02015228173005131	0.019080766071678322	0.01136039460084255	0.024887616852450826	0.011287548232659251	0.004703893742669213	0.01477343809166444	0.017123104776461454	0.018661486367572675	0.031181286563037397	0.020059065234070843	0.015592604441362496	0.004741867335322307	0.009032323091268077	0.0097698325341375	0.037604611493230695	0.017181857920189867	0.009018952785800838	0.00986717638386279	0.014656685576789823	0.015935096859894107	0.029445197033783677	0.040195172433040514	0.031733029229358944	0.024887491853933495	0.02477010489402494	0.015496762472306233	0.014813172649496132	0.010797235213819194	0.018624262968076486	0.010722388225776681	0.015830787995613948	0.024493723546298144	0.031255522170239046	0.014562647810721334	0.01648515676967491	0.031632058318444796	0.01728752622237015	0.030626032126983792	0.03760497525657051	0.029354972783122237	0.024487877001007068	0.016390533174021886	0.0248154375041657	0.01730667038140074	0.030518122063517398	0.03723880642069	
85000	0.0228013862354204	0.019150816690447957	0.020152166498061508	0.019080656966681157	0.011360329641405584	0.024887474543522768	0.011287483689762307	0.004703866845514698	0.014773353616234329	0.017123006865492313	0.018661379660042738	0.03118110826651778	0.020059090172992306	0.015592515281888689	0.004741956286418387	0.00903227144388759	0.009769776669632541	0.037604396467742954	0.017182103400613602	0.009019081570092497	0.009867255828281348	0.014656601768957788	0.015935016013272362	0.02944502866433107	0.04019500029498483	0.031732877849341375	0.024887349545720194	0.024770321969344717	0.015496824711364663	0.014813357679812088	0.01079717347456235	0.01862453610287014	0.010722352170704745	0.015830771276586372	0.02449358348967635	0.031255906250996286	0.014562800598109594	0.016485062506531787	0.0316319710469347	0.01728742737122904	0.030625915150111815	0.037605378733050115	0.02935526006149772	0.02448816448071774	0.016390703582716944	0.024815542878078595	0.01730679106188849	0.030518069234831486	0.037238735407121484	
90000	0.022801255924016283	0.019150707242286055	0.02015205132712037	0.019080547919486535	0.01136026471638343	0.024887332309988484	0.011287419181059492	0.004703839962610013	0.014773269185558371	0.0171229090063953	0.0186612730090453	0.031180930064457723	0.020059116921592488	0.015592426169650585	0.0047420454817257065	0.009032219823869323	0.009769720834723977	0.037604181556173386	0.017182348995707423	0.009019210500087343	0.00986733499413576	0.014656518005526226	0.01593493471310668	0.02944486038407879	0.04019482682230692	0.03173272552533568	0.024887207312900245	0.02477054059643905	0.015496888103029818	0.014813543378065635	0.010797111768014282	0.018624809678591023	0.010722317060414393	0.01583075400931732	0.024493443507255	0.03125629021688239	0.014562953331580685	0.01648496829332831	0.031631882736749155	0.017287328572458193	0.030625797425753207	0.037605781897479026	0.02935554705859177	0.024488452080671796	0.016390874142886994	0.024815647585882655	0.01730691146978969	0.030518015563950496	0.03723866364953955	
95000	0.02280112568277146	0.019150597853050705	0.02015193621818692	0.01908043893100269	0.011360199826316735	0.024887190153032243	0.011287354707087967	0.004703813094178976	0.01477318480033963	0.01712281119998534	0.01866116641546834	0.03118075195834116	0.020059145479790888	0.015592337105390246	0.004742134919664039	0.009032168231643132	0.00976966502987676	0.03760396676031149	0.017182594702766184	0.009019339574481687	0.009867413880293302	0.014656434287192623	0.015934852959540072	0.02944469219442804	0.040194652016279225	0.031732572258440464	0.024887065156657975	0.024770760773662047	0.015496952647135163	0.014813729742398031	0.010797050094688843	0.018625083692399624	0.010722282895498906	0.015830736193513092	0.024493303600199735	0.031256674064072135	0.014563106010095347	0.01648487413084889	0.03163179338854999	0.017287229826880298	0.03062567895518311	0.037606184746335085	0.029355833772279485	0.024488739798741593	0.016391044853809135	0.024815751627157615	0.017307031604555465	0.03051796105171256	0.037238591149763675	
100000	0.022800995512770345	0.019150488523652774	0.020151821172219624	0.01908033000213705	0.011360134971745763	0.024887048073837813	0.011287290268384589	0.004703786240445338	0.014773100461280745	0.017122713447076846	0.0186610598801996	0.031180573949651052	0.020059175847490736	0.01559224808984925	0.0047422245986511145	0.009032116667638595	0.009769609255555539	0.03760375208194599	0.017182840519083274	0.009019468791970357	0.009867492485623665	0.014656350614654106	0.015934770752718957	0.029444524096779362	0.04019447587818556	0.031732418049761416	0.02488692307817716	0.02477098249935433	0.015497018343504346	0.014813916770945412	0.010796988455099564	0.01862535814145244	0.010722249676543052	0.015830717828885402	0.024493163769675596	0.031257057788741736	0.014563258632614965	0.016484780019877684	0.031631703003008736	0.017287131135317556	0.030625559739682038	0.0376065872760991	0.029356120200439123	0.024489027632798418	0.016391215714759124	0.024815855001489952	0.01730715146563973	0.030517905698963583	0.03723851790961956	
105000	0.022800865415096908	0.019150379255002604	0.020151706190176446	0.019080221133796607	0.011360070153210557	0.02488690607358823	0.011287225865485955	0.0047037594016327115	0.014773016169083983	0.017122615748483727	0.01866095340412605	0.031180396039869614	0.020059208024578896	0.015592159123768833	0.004742314517102739	0.009032065132285093	0.009769553512224761	0.03760353752286427	0.017183086441950615	0.00901959815124657	0.00986757080899888	0.014656266988607383	0.01593468809279296	0.02944435609253245	0.04019429840932176	0.031732262900412145	0.024886781078640736	0.024771205771842768	0.015497085191951357	0.014814104461838604	0.01079692684975965	0.01862563302290311	0.01072221740412295	0.015830698915151552	0.02449302401684683	0.031257441387068124	0.014563411198101494	0.016484685961198255	0.03163161158080628	0.01728703249859182	0.030625439780536265	0.037606989483255304	0.029356406340951966	0.024489315580712136	0.016391386725011232	0.024815957708473044	0.017307271052498935	0.03051784950655701	0.03723844393093838	
110000	0.0228007353908343	0.019150270048009958	0.020151591273014694	0.019080112326887833	0.011360005371250849	0.024886764153465836	0.011287161498928224	0.004703732577964551	0.014772931924451194	0.017122518105019535	0.01866084698813428	0.031180218230478243	0.020059242010925956	0.015592070207889743	0.004742404673432655	0.009032013626011661	0.009769497800348553	0.03760332308485285	0.017183332468658684	0.0090197276510018	0.00986764884929351	0.014656183409748752	0.015934604979915164	0.029444188183086067	0.04019411961099418	0.03173210681151325	0.02488663915923113	0.024771430589440598	0.015497153192280401	0.014814292813203202	0.010796865279182104	0.018625908333900917	0.010722186078806198	0.015830679452034077	0.024492884342877087	0.03125782485522935	0.014563563705517682	0.016484591955593767	0.03163151912263324	0.017286933917524276	0.03062531907903747	0.03760739136429112	0.029356692191702165	0.02448960364035172	0.016391557883838597	0.024816059747706946	0.017307390364592445	0.03051779247535417	0.03723836921555731	
115000	0.02280060544106519	0.019150160903584186	0.02015147642169135	0.019080003582316735	0.011359940626406046	0.024886622314652312	0.011287097169247397	0.00470370576966421	0.014772847728083847	0.017122420517497208	0.01866074063311038	0.031180040522957374	0.02005927780638618	0.015591981342952315	0.004742495066052735	0.009031962149247192	0.009769442120390801	0.03760310876969744	0.017183578596496718	0.009019857289926067	0.009867726605384576	0.014656099878774087	0.015934521414241887	0.029444020369838363	0.04019393948452157	0.031731949784193046	0.02488649732112998	0.024771656950447446	0.015497222344285917	0.014814481823159597	0.010796803743879589	0.018626184071591757	0.010722155701151774	0.015830659439261152	0.02449274474892932	0.03125820818940448	0.014563716153826737	0.016484498003846968	0.03163142562918982	0.017286835392935795	0.03062519763648294	0.03760779291569723	0.029356977750577166	0.024489891809584868	0.01639172919051281	0.024816161118798606	0.0173075094013821	0.030517734606223867	0.03723829376531926	
120000	0.02280047556687154	0.019150051822634035	0.020151361637162597	0.019079894900988686	0.01135987591921515	0.02488648055832857	0.011287032876979037	0.004703678976954884	0.014772763580682961	0.01712232298672929	0.018660634339939794	0.03117986291878663	0.020059315410797404	0.015591892529696463	0.00474258569337287	0.009031910702420284	0.009769386472815141	0.03760289457918208	0.017183824822752523	0.00901998706670771	0.00986780407615153	0.014656016396378908	0.015934437395932703	0.029443852654186545	0.040193758031233956	0.031731791819587296	0.024886355565518235	0.02477188485314941	0.015497292647752691	0.014814671489823008	0.010796742244364416	0.018626460233118064	0.010722126271710132	0.015830638876566414	0.02449260523616583	0.03125859138577379	0.014563868541992576	0.016484404106740073	0.03163133110118577	0.017286736925646723	0.030625075454175404	0.03760819413396748	0.029357263015467327	0.02449018008627829	0.016391900644304166	0.02481626182136176	0.01730762816233256	0.030517675900042694	0.03723821758207298	
125000	0.022800345769334648	0.019149942806067757	0.020151246920384128	0.019079786283808582	0.011359811250216966	0.02488633888567493	0.011286968622658478	0.0047036522000596555	0.014772679482949134	0.017122225513527673	0.018660528109507614	0.031179685419444794	0.020059354823981305	0.015591803768861654	0.0047426765538010375	0.009031859285959318	0.009769330858084777	0.037602680515090296	0.0171840711447126	0.009020116980033533	0.009867881260476302	0.014655932963258275	0.015934352925150597	0.029443685037527024	0.040193575252472746	0.031731632918838695	0.02488621389357618	0.024772114295818992	0.015497364102455675	0.014814861811303525	0.010796680781148644	0.018626736815618623	0.010722097791023117	0.015830617763688926	0.024492465805748178	0.03125897444051859	0.014564020868979708	0.01648431026505492	0.031631235539340476	0.01728663851647684	0.030624952533423188	0.03760859501559935	0.029357547984266083	0.02449046846829751	0.016392072244481644	0.02481636185501692	0.01730774664691102	0.03051761635769491	0.03723814066767293	
130000	0.022800216049535253	0.019149833854792856	0.020151132272311023	0.019079677731680733	0.01135974661994987	0.02488619729787092	0.011286904406820694	0.004703625439201455	0.014772595435582552	0.017122128098704142	0.018660421942698218	0.031179508026409637	0.02005939604574314	0.015591715061186862	0.004742767645743264	0.009031807900292321	0.00976927527666281	0.03760246657920428	0.017184317559662148	0.009020247028588814	0.00986795815724324	0.01465584958010683	0.015934268002061804	0.029443517521255298	0.04019339114959084	0.03173147308309786	0.024886072306483313	0.024772345276715003	0.015497436708160152	0.014815052785706042	0.010796619354743988	0.018627013816228808	0.010722070259623942	0.015830596100373264	0.02449232645883724	0.03125935734982149	0.014564173133753413	0.01648421647957277	0.03163113894438283	0.017286540166245496	0.03062482887553996	0.037608995557093405	0.02935783265487016	0.024490756953506974	0.01639224399031291	0.024816461219391395	0.01730786485458757	0.030517555980072338	0.037238063023979195	
