Day,"[4, 4, 4, 3, 3, 3]","[4, 4, 4, 4, 3, 2]","[4, 4, 4, 4, 4, 1]","[5, 4, 3, 3, 3, 3]","[5, 4, 4, 3, 3, 2]","[5, 4, 4, 4, 2, 2]","[5, 4, 4, 4, 3, 1]","[5, 4, 4, 4, 4, 0]","[5, 5, 3, 3, 3, 2]","[5, 5, 4, 3, 2, 2]","[5, 5, 4, 3, 3, 1]","[5, 5, 4, 4, 2, 1]","[5, 5, 4, 4, 3, 0]","[5, 5, 5, 2, 2, 2]","[5, 5, 5, 3, 2, 1]","[5, 5, 5, 3, 3, 0]","[5, 5, 5, 4, 1, 1]","[5, 5, 5, 4, 2, 0]","[5, 5, 5, 5, 1, 0]","[6, 3, 3, 3, 3, 3]","[6, 4, 3, 3, 3, 2]","[6, 4, 4, 3, 2, 2]","[6, 4, 4, 3, 3, 1]","[6, 4, 4, 4, 2, 1]","[6, 4, 4, 4, 3, 0]","[6, 5, 3, 3, 2, 2]","[6, 5, 3, 3, 3, 1]","[6, 5, 4, 2, 2, 2]","[6, 5, 4, 3, 2, 1]","[6, 5, 4, 3, 3, 0]","[6, 5, 4, 4, 1, 1]","[6, 5, 4, 4, 2, 0]","[6, 5, 5, 2, 2, 1]","[6, 5, 5, 3, 1, 1]","[6, 5, 5, 3, 2, 0]","[6, 5, 5, 4, 1, 0]","[6, 5, 5, 5, 0, 0]","[6, 6, 3, 2, 2, 2]","[6, 6, 3, 3, 2, 1]","[6, 6, 3, 3, 3, 0]","[6, 6, 4, 2, 2, 1]","[6, 6, 4, 3, 1, 1]","[6, 6, 4, 3, 2, 0]","[6, 6, 4, 4, 1, 0]","[6, 6, 5, 2, 1, 1]","[6, 6, 5, 2, 2, 0]","[6, 6, 5, 3, 1, 0]","[6, 6, 5, 4, 0, 0]","[6, 6, 6, 1, 1, 1]","[6, 6, 6, 2, 1, 0]","[6, 6, 6, 3, 0, 0]","[7, 3, 3, 3, 3, 2]","[7, 4, 3, 3, 2, 2]","[7, 4, 3, 3, 3, 1]","[7, 4, 4, 2, 2, 2]","[7, 4, 4, 3, 2, 1]","[7, 4, 4, 3, 3, 0]","[7, 4, 4, 4, 1, 1]","[7, 4, 4, 4, 2, 0]","[7, 5, 3, 2, 2, 2]","[7, 5, 3, 3, 2, 1]","[7, 5, 3, 3, 3, 0]","[7, 5, 4, 2, 2, 1]","[7, 5, 4, 3, 1, 1]","[7, 5, 4, 3, 2, 0]","[7, 5, 4, 4, 1, 0]","[7, 5, 5, 2, 1, 1]","[7, 5, 5, 2, 2, 0]","[7, 5, 5, 3, 1, 0]","[7, 5, 5, 4, 0, 0]","[7, 6, 2, 2, 2, 2]","[7, 6, 3, 2, 2, 1]","[7, 6, 3, 3, 1, 1]","[7, 6, 3, 3, 2, 0]","[7, 6, 4, 2, 1, 1]","[7, 6, 4, 2, 2, 0]","[7, 6, 4, 3, 1, 0]","[7, 6, 4, 4, 0, 0]","[7, 6, 5, 1, 1, 1]","[7, 6, 5, 2, 1, 0]","[7, 6, 5, 3, 0, 0]","[7, 6, 6, 1, 1, 0]","[7, 6, 6, 2, 0, 0]","[7, 7, 2, 2, 2, 1]","[7, 7, 3, 2, 1, 1]","[7, 7, 3, 2, 2, 0]","[7, 7, 3, 3, 1, 0]","[7, 7, 4, 1, 1, 1]","[7, 7, 4, 2, 1, 0]","[7, 7, 4, 3, 0, 0]","[7, 7, 5, 1, 1, 0]","[7, 7, 5, 2, 0, 0]","[7, 7, 6, 1, 0, 0]","[7, 7, 7, 0, 0, 0]","[8, 3, 3, 3, 2, 2]","[8, 3, 3, 3, 3, 1]","[8, 4, 3, 2, 2, 2]","[8, 4, 3, 3, 2, 1]","[8, 4, 3, 3, 3, 0]","[8, 4, 4, 2, 2, 1]","[8, 4, 4, 3, 1, 1]","[8, 4, 4, 3, 2, 0]","[8, 4, 4, 4, 1, 0]","[8, 5, 2, 2, 2, 2]","[8, 5, 3, 2, 2, 1]","[8, 5, 3, 3, 1, 1]","[8, 5, 3, 3, 2, 0]","[8, 5, 4, 2, 1, 1]","[8, 5, 4, 2, 2, 0]","[8, 5, 4, 3, 1, 0]","[8, 5, 4, 4, 0, 0]","[8, 5, 5, 1, 1, 1]","[8, 5, 5, 2, 1, 0]","[8, 5, 5, 3, 0, 0]","[8, 6, 2, 2, 2, 1]","[8, 6, 3, 2, 1, 1]","[8, 6, 3, 2, 2, 0]","[8, 6, 3, 3, 1, 0]","[8, 6, 4, 1, 1, 1]","[8, 6, 4, 2, 1, 0]","[8, 6, 4, 3, 0, 0]","[8, 6, 5, 1, 1, 0]","[8, 6, 5, 2, 0, 0]","[8, 6, 6, 1, 0, 0]","[8, 7, 2, 2, 1, 1]","[8, 7, 2, 2, 2, 0]","[8, 7, 3, 1, 1, 1]","[8, 7, 3, 2, 1, 0]","[8, 7, 3, 3, 0, 0]","[8, 7, 4, 1, 1, 0]","[8, 7, 4, 2, 0, 0]","[8, 7, 5, 1, 0, 0]","[8, 7, 6, 0, 0, 0]","[8, 8, 2, 1, 1, 1]","[8, 8, 2, 2, 1, 0]","[8, 8, 3, 1, 1, 0]","[8, 8, 3, 2, 0, 0]","[8, 8, 4, 1, 0, 0]","[8, 8, 5, 0, 0, 0]","[9, 3, 3, 2, 2, 2]","[9, 3, 3, 3, 2, 1]","[9, 3, 3, 3, 3, 0]","[9, 4, 2, 2, 2, 2]","[9, 4, 3, 2, 2, 1]","[9, 4, 3, 3, 1, 1]","[9, 4, 3, 3, 2, 0]","[9, 4, 4, 2, 1, 1]","[9, 4, 4, 2, 2, 0]","[9, 4, 4, 3, 1, 0]","[9, 4, 4, 4, 0, 0]","[9, 5, 2, 2, 2, 1]","[9, 5, 3, 2, 1, 1]","[9, 5, 3, 2, 2, 0]","[9, 5, 3, 3, 1, 0]","[9, 5, 4, 1, 1, 1]","[9, 5, 4, 2, 1, 0]","[9, 5, 4, 3, 0, 0]","[9, 5, 5, 1, 1, 0]","[9, 5, 5, 2, 0, 0]","[9, 6, 2, 2, 1, 1]","[9, 6, 2, 2, 2, 0]","[9, 6, 3, 1, 1, 1]","[9, 6, 3, 2, 1, 0]","[9, 6, 3, 3, 0, 0]","[9, 6, 4, 1, 1, 0]","[9, 6, 4, 2, 0, 0]","[9, 6, 5, 1, 0, 0]","[9, 6, 6, 0, 0, 0]","[9, 7, 2, 1, 1, 1]","[9, 7, 2, 2, 1, 0]","[9, 7, 3, 1, 1, 0]","[9, 7, 3, 2, 0, 0]","[9, 7, 4, 1, 0, 0]","[9, 7, 5, 0, 0, 0]","[9, 8, 1, 1, 1, 1]","[9, 8, 2, 1, 1, 0]","[9, 8, 2, 2, 0, 0]","[9, 8, 3, 1, 0, 0]","[9, 8, 4, 0, 0, 0]","[9, 9, 1, 1, 1, 0]","[9, 9, 2, 1, 0, 0]","[9, 9, 3, 0, 0, 0]","[10, 3, 2, 2, 2, 2]","[10, 3, 3, 2, 2, 1]","[10, 3, 3, 3, 1, 1]","[10, 3, 3, 3, 2, 0]","[10, 4, 2, 2, 2, 1]","[10, 4, 3, 2, 1, 1]","[10, 4, 3, 2, 2, 0]","[10, 4, 3, 3, 1, 0]","[10, 4, 4, 1, 1, 1]","[10, 4, 4, 2, 1, 0]","[10, 4, 4, 3, 0, 0]","[10, 5, 2, 2, 1, 1]","[10, 5, 2, 2, 2, 0]","[10, 5, 3, 1, 1, 1]","[10, 5, 3, 2, 1, 0]","[10, 5, 3, 3, 0, 0]","[10, 5, 4, 1, 1, 0]","[10, 5, 4, 2, 0, 0]","[10, 5, 5, 1, 0, 0]","[10, 6, 2, 1, 1, 1]","[10, 6, 2, 2, 1, 0]","[10, 6, 3, 1, 1, 0]","[10, 6, 3, 2, 0, 0]","[10, 6, 4, 1, 0, 0]","[10, 6, 5, 0, 0, 0]","[10, 7, 1, 1, 1, 1]","[10, 7, 2, 1, 1, 0]","[10, 7, 2, 2, 0, 0]","[10, 7, 3, 1, 0, 0]","[10, 7, 4, 0, 0, 0]","[10, 8, 1, 1, 1, 0]","[10, 8, 2, 1, 0, 0]","[10, 8, 3, 0, 0, 0]","[10, 9, 1, 1, 0, 0]","[10, 9, 2, 0, 0, 0]","[10, 10, 1, 0, 0, 0]","[11, 2, 2, 2, 2, 2]","[11, 3, 2, 2, 2, 1]","[11, 3, 3, 2, 1, 1]","[11, 3, 3, 2, 2, 0]","[11, 3, 3, 3, 1, 0]","[11, 4, 2, 2, 1, 1]","[11, 4, 2, 2, 2, 0]","[11, 4, 3, 1, 1, 1]","[11, 4, 3, 2, 1, 0]","[11, 4, 3, 3, 0, 0]","[11, 4, 4, 1, 1, 0]","[11, 4, 4, 2, 0, 0]","[11, 5, 2, 1, 1, 1]","[11, 5, 2, 2, 1, 0]","[11, 5, 3, 1, 1, 0]","[11, 5, 3, 2, 0, 0]","[11, 5, 4, 1, 0, 0]","[11, 5, 5, 0, 0, 0]","[11, 6, 1, 1, 1, 1]","[11, 6, 2, 1, 1, 0]","[11, 6, 2, 2, 0, 0]","[11, 6, 3, 1, 0, 0]","[11, 6, 4, 0, 0, 0]","[11, 7, 1, 1, 1, 0]","[11, 7, 2, 1, 0, 0]","[11, 7, 3, 0, 0, 0]","[11, 8, 1, 1, 0, 0]","[11, 8, 2, 0, 0, 0]","[11, 9, 1, 0, 0, 0]","[11, 10, 0, 0, 0, 0]","[12, 2, 2, 2, 2, 1]","[12, 3, 2, 2, 1, 1]","[12, 3, 2, 2, 2, 0]","[12, 3, 3, 1, 1, 1]","[12, 3, 3, 2, 1, 0]","[12, 3, 3, 3, 0, 0]","[12, 4, 2, 1, 1, 1]","[12, 4, 2, 2, 1, 0]","[12, 4, 3, 1, 1, 0]","[12, 4, 3, 2, 0, 0]","[12, 4, 4, 1, 0, 0]","[12, 5, 1, 1, 1, 1]","[12, 5, 2, 1, 1, 0]","[12, 5, 2, 2, 0, 0]","[12, 5, 3, 1, 0, 0]","[12, 5, 4, 0, 0, 0]","[12, 6, 1, 1, 1, 0]","[12, 6, 2, 1, 0, 0]","[12, 6, 3, 0, 0, 0]","[12, 7, 1, 1, 0, 0]","[12, 7, 2, 0, 0, 0]","[12, 8, 1, 0, 0, 0]","[12, 9, 0, 0, 0, 0]","[13, 2, 2, 2, 1, 1]","[13, 2, 2, 2, 2, 0]","[13, 3, 2, 1, 1, 1]","[13, 3, 2, 2, 1, 0]","[13, 3, 3, 1, 1, 0]","[13, 3, 3, 2, 0, 0]","[13, 4, 1, 1, 1, 1]","[13, 4, 2, 1, 1, 0]","[13, 4, 2, 2, 0, 0]","[13, 4, 3, 1, 0, 0]","[13, 4, 4, 0, 0, 0]","[13, 5, 1, 1, 1, 0]","[13, 5, 2, 1, 0, 0]","[13, 5, 3, 0, 0, 0]","[13, 6, 1, 1, 0, 0]","[13, 6, 2, 0, 0, 0]","[13, 7, 1, 0, 0, 0]","[13, 8, 0, 0, 0, 0]","[14, 2, 2, 1, 1, 1]","[14, 2, 2, 2, 1, 0]","[14, 3, 1, 1, 1, 1]","[14, 3, 2, 1, 1, 0]","[14, 3, 2, 2, 0, 0]","[14, 3, 3, 1, 0, 0]","[14, 4, 1, 1, 1, 0]","[14, 4, 2, 1, 0, 0]","[14, 4, 3, 0, 0, 0]","[14, 5, 1, 1, 0, 0]","[14, 5, 2, 0, 0, 0]","[14, 6, 1, 0, 0, 0]","[14, 7, 0, 0, 0, 0]","[15, 2, 1, 1, 1, 1]","[15, 2, 2, 1, 1, 0]","[15, 2, 2, 2, 0, 0]","[15, 3, 1, 1, 1, 0]","[15, 3, 2, 1, 0, 0]","[15, 3, 3, 0, 0, 0]","[15, 4, 1, 1, 0, 0]","[15, 4, 2, 0, 0, 0]","[15, 5, 1, 0, 0, 0]","[15, 6, 0, 0, 0, 0]","[16, 1, 1, 1, 1, 1]","[16, 2, 1, 1, 1, 0]","[16, 2, 2, 1, 0, 0]","[16, 3, 1, 1, 0, 0]","[16, 3, 2, 0, 0, 0]","[16, 4, 1, 0, 0, 0]","[16, 5, 0, 0, 0, 0]","[17, 1, 1, 1, 1, 0]","[17, 2, 1, 1, 0, 0]","[17, 2, 2, 0, 0, 0]","[17, 3, 1, 0, 0, 0]","[17, 4, 0, 0, 0, 0]","[18, 1, 1, 1, 0, 0]","[18, 2, 1, 0, 0, 0]","[18, 3, 0, 0, 0, 0]","[19, 1, 1, 0, 0, 0]","[19, 2, 0, 0, 0, 0]","[20, 1, 0, 0, 0, 0]","[21, 0, 0, 0, 0, 0]"
1,19,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,0,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1
2,50,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,0
3,53,4,48,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,1,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,0,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,0,2,1,2,2,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,1,1,2,1,2,1,2,2,0,2,2,2,1,1,2,2,2,2,2,2,2,2,2,0,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,0,2,2,2,2,2,2,2,2,0,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,2,2,1,2,2,0,2,0,2,2,2,0,1,2,1,2,2,2,2,0,2,2,2,1,2,2,1,2,1,2,2,0,1,1,2,1,1,2,2,2,2,1,1,1,2,2,2,2,1,1,2,2,1,2,2,2,2,0,1,1,1,2,2,1,1,0
4,37,4,92,2,2,2,2,2,2,1,2,1,2,2,2,2,23,1,20,0,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,2,2,2,2,2,1,0,2,2,2,2,2,2,1,1,2,2,2,2,2,0,2,2,2,0,1,2,2,2,1,2,2,1,2,1,2,2,1,2,1,2,0,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,0,2,2,2,1,2,1,2,2,1,2,2,1,2,1,2,2,1,1,2,2,2,1,2,1,1,2,2,1,2,2,2,2,2,1,0,2,1,2,2,1,2,2,2,2,2,1,2,1,0,2,1,1,2,2,2,2,0,1,1,2,1,2,1,1,2,0,1,2,2,1,1,2,2,2,2,2,1,2,1,1,0,2,2,2,1,2,0,2,2,2,1,2,2,2,0,1,1,0,2,1,2,2,2,2,2,1,0,2,2,0,1,2,2,2,2,1,2,1,1,2,2,2,2,2,1,2,1,2,1,1,2,1,1,2,1,1,1,2,2,1,2,2,2,1,0,1,1,2,2,2,2,0,1,2,1,1,1,1,0,2,0,2,2,2,0,1,2,1,2,2,2,2,0,2,1,2,1,1,2,0,2,1,2,2,0,0,1,2,1,1,2,2,2,2,0,1,0,1,2,2,2,0,1,2,0,1,1,1,1,2,0,1,1,0,2,1,0,0,0
5,21,2,57,2,2,2,2,2,2,0,2,1,2,87,2,2,11,1,78,0,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2,1,2,2,1,2,2,2,2,1,1,2,1,2,2,1,2,2,2,2,2,1,0,1,2,2,2,2,1,1,0,2,2,1,2,2,0,2,2,2,0,1,2,2,2,0,1,0,1,2,1,2,1,1,1,1,2,0,2,1,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2,0,2,2,1,1,1,1,2,2,1,2,2,1,2,1,2,2,1,1,2,2,2,0,2,1,1,1,2,1,1,2,2,2,2,0,0,2,1,1,2,1,1,2,2,1,2,0,2,1,0,2,1,0,1,2,2,2,0,1,1,2,1,2,1,0,1,0,1,1,2,1,1,1,2,1,1,2,1,2,1,1,0,2,2,1,0,2,0,2,1,1,1,2,2,2,0,1,0,0,2,0,2,1,2,2,2,1,0,2,1,0,1,2,1,0,2,0,1,1,1,2,2,2,2,2,1,2,1,2,1,1,1,1,1,1,1,0,1,2,2,1,2,1,1,1,0,0,1,1,1,2,2,0,1,2,1,1,1,1,0,1,0,2,2,2,0,1,2,1,2,2,2,1,0,1,0,0,1,1,0,0,1,1,2,2,0,0,0,1,1,1,1,1,2,1,0,1,0,1,1,2,0,0,1,1,0,0,0,1,0,2,0,0,1,0,2,0,0,0,0
6,13,1,38,2,2,2,2,2,2,0,2,0,1,109,2,2,7,1,45,0,2,1,1,2,2,2,2,2,1,1,2,2,1,1,0,2,50,18,2,1,1,2,2,2,2,1,1,2,1,61,7,1,1,1,2,2,2,1,0,1,2,2,2,2,1,1,0,2,1,1,0,2,0,2,2,1,0,1,2,0,2,0,1,0,1,1,1,1,1,1,0,0,2,0,2,1,1,2,1,2,2,2,1,1,2,1,2,1,1,2,2,0,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,0,1,2,2,2,0,2,1,0,0,2,1,1,2,2,2,1,0,0,2,1,1,1,1,0,2,2,1,2,0,1,1,0,1,0,0,1,2,2,1,0,1,0,2,1,1,1,0,1,0,0,1,2,0,1,1,1,0,1,2,1,0,1,1,0,2,1,1,0,2,0,1,1,1,1,2,2,1,0,0,0,0,1,0,2,1,2,1,2,0,0,2,1,0,1,1,1,0,1,0,1,1,1,2,1,1,2,2,1,1,1,2,1,1,1,1,1,0,1,0,0,1,2,1,2,0,0,1,0,0,1,1,1,1,1,0,1,2,1,1,0,1,0,1,0,2,1,1,0,1,2,1,0,2,2,0,0,1,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,9,1,21,2,1,2,2,1,2,0,1,0,1,77,2,2,4,0,33,46,2,1,1,1,2,2,2,2,1,1,2,2,1,1,0,1,27,36,2,3,1,2,2,2,2,1,1,1,1,37,130,0,1,1,2,1,2,0,0,1,2,2,2,0,1,1,0,2,1,1,0,2,0,2,1,1,0,1,0,0,2,0,0,0,0,1,1,1,1,1,0,0,2,0,1,1,1,1,1,2,1,2,1,0,2,1,2,1,1,1,0,0,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,0,0,1,2,2,1,0,2,0,0,0,1,1,1,2,2,1,0,0,0,2,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,2,2,0,0,0,0,2,1,1,1,0,0,0,0,1,2,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,2,0,0,0,1,1,2,1,1,0,0,0,0,1,0,1,1,2,1,1,0,0,2,1,0,1,1,0,0,1,0,1,1,1,0,1,1,2,2,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,2,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,19,1,30,2,1,2,1,1,2,0,1,0,1,41,2,2,3,0,22,62,2,0,1,1,2,2,1,1,1,1,2,1,0,1,0,1,12,21,2,2,1,2,2,1,1,1,0,1,63,28,146,7,1,1,2,1,2,0,0,1,1,2,2,0,1,1,0,0,1,1,0,2,0,2,0,1,0,1,0,0,2,0,0,0,23,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,2,1,1,1,1,1,0,0,0,1,0,0,1,0,0,2,1,2,1,1,1,1,1,0,0,0,1,2,1,0,2,0,0,0,1,0,1,2,2,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,2,1,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,2,1,1,0,0,0,0,0,0,1,1,2,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,2,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,12,0,88,2,1,1,1,4,1,0,1,0,1,25,1,1,2,0,14,48,2,0,0,0,2,2,1,1,0,0,2,1,0,1,0,1,7,14,1,1,1,1,1,1,1,0,0,39,156,17,84,6,1,1,1,1,1,0,0,1,1,2,1,0,0,0,0,0,1,0,0,2,0,1,0,1,0,1,0,0,1,0,0,8,12,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,7,41,49,2,0,1,0,43,1,0,0,0,1,15,1,1,1,0,11,24,1,0,0,0,2,2,1,1,0,0,1,1,0,1,0,1,65,11,1,0,0,0,1,1,1,0,0,27,91,24,58,3,1,1,34,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,35,1,0,0,0,1,0,1,0,0,0,0,0,27,5,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
