"[10, 4, 4, 1, 1, 1]",0.03124
"[9, 9, 1, 1, 1, 0]",0.026746667
"[9, 9, 2, 1, 0, 0]",0.026733333
"[10, 8, 2, 1, 0, 0]",0.026393333
"[10, 8, 1, 1, 1, 0]",0.026266667
"[9, 9, 3, 0, 0, 0]",0.02618
"[10, 8, 3, 0, 0, 0]",0.0261
"[11, 5, 4, 1, 0, 0]",0.023573333
"[11, 6, 1, 1, 1, 1]",0.023046667
"[11, 6, 2, 2, 0, 0]",0.023046667
"[11, 4, 3, 2, 1, 0]",0.02304
"[11, 5, 3, 1, 1, 0]",0.02296
"[11, 5, 3, 2, 0, 0]",0.022933333
"[11, 3, 3, 2, 2, 0]",0.022906667
"[11, 6, 2, 1, 1, 0]",0.022906667
"[11, 7, 1, 1, 1, 0]",0.02288
"[11, 4, 2, 2, 1, 1]",0.022853333
"[11, 2, 2, 2, 2, 2]",0.022773333
"[11, 3, 2, 2, 2, 1]",0.022713333
"[11, 7, 3, 0, 0, 0]",0.022666667
"[11, 7, 2, 1, 0, 0]",0.022633333
"[11, 4, 3, 1, 1, 1]",0.02256
"[11, 4, 3, 3, 0, 0]",0.02254
"[11, 6, 3, 1, 0, 0]",0.022486667
"[11, 5, 5, 0, 0, 0]",0.02246
"[11, 4, 2, 2, 2, 0]",0.02242
"[11, 4, 4, 1, 1, 0]",0.02236
"[11, 4, 4, 2, 0, 0]",0.0222
"[11, 5, 2, 2, 1, 0]",0.022193333
"[11, 3, 3, 2, 1, 1]",0.022106667
"[11, 6, 4, 0, 0, 0]",0.022106667
"[11, 5, 2, 1, 1, 1]",0.022033333
"[11, 3, 3, 3, 1, 0]",0.02198
"[10, 9, 1, 1, 0, 0]",0.02014
"[11, 8, 2, 0, 0, 0]",0.01992
"[11, 8, 1, 1, 0, 0]",0.01968
"[10, 9, 2, 0, 0, 0]",0.019513333
"[12, 7, 1, 1, 0, 0]",0.018166667
"[12, 4, 3, 1, 1, 0]",0.017973333
"[12, 5, 1, 1, 1, 1]",0.017913333
"[12, 4, 4, 1, 0, 0]",0.017786667
"[12, 2, 2, 2, 2, 1]",0.017766667
"[12, 3, 3, 2, 1, 0]",0.017753333
"[12, 3, 2, 2, 1, 1]",0.017746667
"[12, 3, 3, 1, 1, 1]",0.017713333
"[12, 7, 2, 0, 0, 0]",0.0177
"[12, 4, 2, 1, 1, 1]",0.017673333
"[12, 6, 1, 1, 1, 0]",0.017646667
"[12, 3, 3, 3, 0, 0]",0.017566667
"[12, 5, 4, 0, 0, 0]",0.017426667
"[12, 5, 2, 1, 1, 0]",0.017413333
"[12, 6, 3, 0, 0, 0]",0.0174
"[12, 4, 2, 2, 1, 0]",0.017386667
"[12, 5, 3, 1, 0, 0]",0.017373333
"[12, 3, 2, 2, 2, 0]",0.017346667
"[12, 6, 2, 1, 0, 0]",0.017306667
"[12, 5, 2, 2, 0, 0]",0.017286667
"[12, 4, 3, 2, 0, 0]",0.01718
"[11, 9, 1, 0, 0, 0]",0.015966667
"[10, 10, 1, 0, 0, 0]",0.015793333
"[12, 8, 1, 0, 0, 0]",0.015426667
"[13, 2, 2, 2, 2, 0]",0.015026667
"[13, 2, 2, 2, 1, 1]",0.014746667
"[13, 6, 1, 1, 0, 0]",0.01462
"[13, 5, 2, 1, 0, 0]",0.014533333
"[13, 5, 1, 1, 1, 0]",0.014473333
"[13, 3, 3, 2, 0, 0]",0.01446
"[13, 4, 2, 1, 1, 0]",0.01446
"[13, 4, 1, 1, 1, 1]",0.014346667
"[13, 3, 2, 2, 1, 0]",0.0143
"[13, 6, 2, 0, 0, 0]",0.0143
"[13, 3, 3, 1, 1, 0]",0.01418
"[13, 7, 1, 0, 0, 0]",0.01418
"[13, 4, 3, 1, 0, 0]",0.01416
"[13, 4, 4, 0, 0, 0]",0.01414
"[13, 4, 2, 2, 0, 0]",0.014006667
"[13, 5, 3, 0, 0, 0]",0.013966667
"[13, 3, 2, 1, 1, 1]",0.013906667
"[14, 4, 2, 1, 0, 0]",0.012586667
"[14, 3, 3, 1, 0, 0]",0.012306667
"[14, 3, 2, 1, 1, 0]",0.012266667
"[14, 2, 2, 2, 1, 0]",0.0122
"[14, 4, 1, 1, 1, 0]",0.0122
"[14, 6, 1, 0, 0, 0]",0.01218
"[14, 5, 2, 0, 0, 0]",0.012033333
"[14, 3, 1, 1, 1, 1]",0.01202
"[14, 4, 3, 0, 0, 0]",0.011913333
"[14, 3, 2, 2, 0, 0]",0.011853333
"[14, 5, 1, 1, 0, 0]",0.011733333
"[14, 2, 2, 1, 1, 1]",0.011693333
"[15, 2, 1, 1, 1, 1]",0.01082
"[15, 5, 1, 0, 0, 0]",0.010726667
"[15, 2, 2, 1, 1, 0]",0.010646667
"[15, 3, 3, 0, 0, 0]",0.010586667
"[15, 3, 1, 1, 1, 0]",0.01056
"[15, 3, 2, 1, 0, 0]",0.010493333
"[15, 4, 1, 1, 0, 0]",0.010466667
"[15, 4, 2, 0, 0, 0]",0.010446667
"[15, 2, 2, 2, 0, 0]",0.01008
"[16, 4, 1, 0, 0, 0]",0.00942
"[16, 2, 2, 1, 0, 0]",0.00926
"[16, 3, 2, 0, 0, 0]",0.009226667
"[16, 3, 1, 1, 0, 0]",0.0092
"[16, 2, 1, 1, 1, 0]",0.00916
"[16, 1, 1, 1, 1, 1]",0.008973333
"[17, 2, 2, 0, 0, 0]",0.00858
"[17, 2, 1, 1, 0, 0]",0.008553333
"[17, 1, 1, 1, 1, 0]",0.008466667
"[18, 1, 1, 1, 0, 0]",0.0077
